"","participant_code","item_tweet","rating","item","tweet","source"
"9814","c36345sy","fashion23",7,"fashion","23","brands"
"9815","8u8yvyyo","fashion23",NA,"fashion","23","brands"
"9816","e8rdjk5m","fashion23",NA,"fashion","23","brands"
"9817","0srondmg","fashion23",7,"fashion","23","brands"
"9818","og34gxwy","fashion23",NA,"fashion","23","brands"
"9819","xp91wpet","fashion23",7,"fashion","23","brands"
"9820","5rg41nue","fashion23",NA,"fashion","23","brands"
"9821","jnkijng0","fashion23",5,"fashion","23","brands"
"9822","he5c8uyo","fashion23",NA,"fashion","23","brands"
"9823","rlo2oc87","fashion23",7,"fashion","23","brands"
"9824","jcsufc2z","fashion23",5,"fashion","23","brands"
"9825","mj3b11nc","fashion23",NA,"fashion","23","brands"
"9826","cxt8ofo7","fashion23",5,"fashion","23","brands"
"9827","0au9q0bv","fashion23",NA,"fashion","23","brands"
"9828","bca7n5xk","fashion23",6,"fashion","23","brands"
"9829","wjuluvfd","fashion23",NA,"fashion","23","brands"
"9830","jg9stgrs","fashion23",3,"fashion","23","brands"
"9831","xge3gw5y","fashion23",NA,"fashion","23","brands"
"9832","ucwf1wvy","fashion23",4,"fashion","23","brands"
"9833","5iozpviz","fashion23",NA,"fashion","23","brands"
"9834","l0mtaawo","fashion23",5,"fashion","23","brands"
"9835","0oewz2ea","fashion23",NA,"fashion","23","brands"
"9836","kelsiw74","fashion23",5,"fashion","23","brands"
"9837","2jb5hi60","fashion23",NA,"fashion","23","brands"
"9838","gdu9lj7r","fashion23",7,"fashion","23","brands"
"9839","uegydg7g","fashion23",NA,"fashion","23","brands"
"9840","y3cyrwe1","fashion23",4,"fashion","23","brands"
"9841","e8zwvzcw","fashion23",NA,"fashion","23","brands"
"9842","a9lw8t9i","fashion23",4,"fashion","23","brands"
"9843","nt90o9ux","fashion23",NA,"fashion","23","brands"
"9844","pllysyhy","fashion23",6,"fashion","23","brands"
"9845","4w4whaox","fashion23",NA,"fashion","23","brands"
"9846","6ca3hvyu","fashion23",5,"fashion","23","brands"
"9847","0w4ojw4o","fashion23",NA,"fashion","23","brands"
"9848","9t5zoj2q","fashion23",5,"fashion","23","brands"
"9849","yfaeo1to","fashion23",NA,"fashion","23","brands"
"9850","p8e7vat8","fashion23",4,"fashion","23","brands"
"9851","m6l8ynog","fashion23",NA,"fashion","23","brands"
"9852","sp3z7jov","fashion23",3,"fashion","23","brands"
"9853","2qm0d32j","fashion23",NA,"fashion","23","brands"
"9854","p6kabpcv","fashion23",6,"fashion","23","brands"
"9855","q8nk50gy","fashion23",NA,"fashion","23","brands"
"9856","696w6ha8","fashion23",2,"fashion","23","brands"
"9857","w4bv9bmk","fashion23",NA,"fashion","23","brands"
"9858","wtbrvnca","fashion23",1,"fashion","23","brands"
"9859","acje7hag","fashion23",NA,"fashion","23","brands"
"9860","pj85w95c","fashion23",6,"fashion","23","brands"
"9861","dmnv9fjr","fashion23",NA,"fashion","23","brands"
"9862","gfs8j7lu","fashion23",6,"fashion","23","brands"
"9863","fzyb8kza","fashion23",NA,"fashion","23","brands"
"9864","18qwzl86","fashion23",7,"fashion","23","brands"
"9865","wdx8mupu","fashion23",NA,"fashion","23","brands"
"9866","gx4pzebq","fashion23",7,"fashion","23","brands"
"9867","25quzehx","fashion23",NA,"fashion","23","brands"
"9868","a8v3uhii","fashion23",6,"fashion","23","brands"
"9869","p1nr4tt8","fashion23",NA,"fashion","23","brands"
"9870","ih5pqp0z","fashion23",4,"fashion","23","brands"
"9871","xwxx0fn3","fashion23",NA,"fashion","23","brands"
"9872","ic4567h6","fashion23",5,"fashion","23","brands"
"9873","60vs07wz","fashion23",NA,"fashion","23","brands"
"9874","p5bppvqi","fashion23",6,"fashion","23","brands"
"9875","g9w7l4zn","fashion23",NA,"fashion","23","brands"
"9876","yahqo8w0","fashion23",4,"fashion","23","brands"
"9877","tzsxb714","fashion23",2,"fashion","23","brands"
"9878","rpq48z9e","fashion23",NA,"fashion","23","brands"
"9879","1v5mg1sr","fashion23",2,"fashion","23","brands"
"9880","opqmjbad","fashion23",NA,"fashion","23","brands"
"9881","wtkedqqa","fashion23",6,"fashion","23","brands"
"9882","770umb2c","fashion23",NA,"fashion","23","brands"
"9883","o1cmcxd1","fashion23",7,"fashion","23","brands"
"9884","ynhuka30","fashion23",NA,"fashion","23","brands"
"9885","m92qu76p","fashion23",5,"fashion","23","brands"
"9886","nfxr8nzu","fashion23",NA,"fashion","23","brands"
"9887","5v5t2bfz","fashion23",6,"fashion","23","brands"
"9888","qvechdho","fashion23",NA,"fashion","23","brands"
"9889","lq7uarth","fashion23",6,"fashion","23","brands"
"9890","vfte9rhd","fashion23",NA,"fashion","23","brands"
"9891","yz0o7s93","fashion23",7,"fashion","23","brands"
"9892","jx1hoqs5","fashion24",5,"fashion","24","brands"
"9893","6yf74bre","fashion24",NA,"fashion","24","brands"
"9894","ogdohkf8","fashion24",2,"fashion","24","brands"
"9895","9was9jwj","fashion24",NA,"fashion","24","brands"
"9896","g0v9p7we","fashion24",5,"fashion","24","brands"
"9897","27uhtyxu","fashion24",NA,"fashion","24","brands"
"9898","a89bdfnw","fashion24",5,"fashion","24","brands"
"9899","gcap2hq5","fashion24",7,"fashion","24","brands"
"9900","62sgf1q6","fashion24",2,"fashion","24","brands"
"9901","agnsjv3u","fashion24",NA,"fashion","24","brands"
"9902","z61pj3qh","fashion24",NA,"fashion","24","brands"
"9903","i9lsmrra","fashion24",5,"fashion","24","brands"
"9904","eh8427qe","fashion24",NA,"fashion","24","brands"
"9905","hf2jc55w","fashion24",5,"fashion","24","brands"
"9906","i6owifbh","fashion24",NA,"fashion","24","brands"
"9907","8039ho03","fashion24",5,"fashion","24","brands"
"9908","p8y66am4","fashion24",NA,"fashion","24","brands"
"9909","fpejknpw","fashion24",5,"fashion","24","brands"
"9910","crf9ios0","fashion24",NA,"fashion","24","brands"
"9911","lrkhjbvs","fashion24",6,"fashion","24","brands"
"9912","j80ligbl","fashion24",NA,"fashion","24","brands"
"9913","yho59dh1","fashion24",5,"fashion","24","brands"
"9914","n7ewy2cs","fashion24",NA,"fashion","24","brands"
"9915","r02olzq0","fashion24",3,"fashion","24","brands"
"9916","qq5poky6","fashion24",NA,"fashion","24","brands"
"9917","ufnwpmau","fashion24",2,"fashion","24","brands"
"9918","jr301tge","fashion24",NA,"fashion","24","brands"
"9919","6vr1fp3w","fashion24",4,"fashion","24","brands"
"9920","9i4oj2r2","fashion24",NA,"fashion","24","brands"
"9921","1bkh0km2","fashion24",7,"fashion","24","brands"
"9922","h663junz","fashion24",7,"fashion","24","brands"
"9923","gem9aoqj","fashion24",NA,"fashion","24","brands"
"9924","1zvtzuqk","fashion24",7,"fashion","24","brands"
"9925","evx0zc3a","fashion24",NA,"fashion","24","brands"
"9926","me2ii5mz","fashion24",4,"fashion","24","brands"
"9927","qva57gbb","fashion24",NA,"fashion","24","brands"
"9928","toaoocz2","fashion24",3,"fashion","24","brands"
"9929","nv1uy98b","fashion24",7,"fashion","24","brands"
"9930","9h4ceqz2","fashion24",NA,"fashion","24","brands"
"9931","n0wp5zd8","fashion24",3,"fashion","24","brands"
"9932","x8ux5i6y","fashion24",NA,"fashion","24","brands"
"9933","qoyax9r0","fashion24",7,"fashion","24","brands"
"9934","xm509tw1","fashion24",NA,"fashion","24","brands"
"9935","gqmkeow0","fashion24",4,"fashion","24","brands"
"9936","6muoe37h","fashion24",NA,"fashion","24","brands"
"9937","t2edihr0","fashion24",6,"fashion","24","brands"
"9938","yz2beulm","fashion24",NA,"fashion","24","brands"
"9939","fvemlgiw","fashion24",6,"fashion","24","brands"
"9940","nl6xjpo7","fashion24",NA,"fashion","24","brands"
"9941","fcsbtn6k","fashion24",5,"fashion","24","brands"
"9942","curnl29o","fashion24",6,"fashion","24","brands"
"9943","1tozm66a","fashion24",NA,"fashion","24","brands"
"9944","iv519w8r","fashion24",5,"fashion","24","brands"
"9945","acsdwiqr","fashion24",NA,"fashion","24","brands"
"9946","4js2miwp","fashion24",5,"fashion","24","brands"
"9947","jpfuvqgw","fashion24",NA,"fashion","24","brands"
"9948","g1uvm9wv","fashion24",7,"fashion","24","brands"
"9949","712u1e71","fashion24",NA,"fashion","24","brands"
"9950","57q12bc7","fashion24",5,"fashion","24","brands"
"9951","q5gaxvft","fashion24",NA,"fashion","24","brands"
"9952","lcl3ehap","fashion24",6,"fashion","24","brands"
"9953","l0vd19fj","fashion24",NA,"fashion","24","brands"
"9954","pwkrzn40","fashion24",7,"fashion","24","brands"
"9955","govzzomw","fashion24",NA,"fashion","24","brands"
"9956","agykousy","fashion24",7,"fashion","24","brands"
"9957","ngsqw49j","fashion24",NA,"fashion","24","brands"
"9958","f8umy53m","fashion24",6,"fashion","24","brands"
"9959","uzza49m6","fashion24",NA,"fashion","24","brands"
"9960","8vcghghp","fashion24",2,"fashion","24","brands"
"9961","f6y08krf","fashion24",NA,"fashion","24","brands"
"9962","by4yanjb","fashion24",3,"fashion","24","brands"
"9963","5vxkjued","fashion24",NA,"fashion","24","brands"
"9964","pt1k2gya","fashion24",6,"fashion","24","brands"
"9965","ba1ix5rs","fashion24",7,"fashion","24","brands"
"9966","vgqiwli0","fashion24",NA,"fashion","24","brands"
"9967","8ycp4uiv","fashion24",5,"fashion","24","brands"
"9968","yoksfz80","fashion24",NA,"fashion","24","brands"
"9969","mygg7jsf","fashion24",5,"fashion","24","brands"
"9970","6135dpe8","fashion24",NA,"fashion","24","brands"
"9971","c36345sy","fashion24",7,"fashion","24","brands"
"9972","8u8yvyyo","fashion24",NA,"fashion","24","brands"
"9973","e8rdjk5m","fashion24",NA,"fashion","24","brands"
"9974","0srondmg","fashion24",7,"fashion","24","brands"
"9975","og34gxwy","fashion24",NA,"fashion","24","brands"
"9976","xp91wpet","fashion24",7,"fashion","24","brands"
"9977","5rg41nue","fashion24",NA,"fashion","24","brands"
"9978","jnkijng0","fashion24",4,"fashion","24","brands"
"9979","he5c8uyo","fashion24",NA,"fashion","24","brands"
"9980","rlo2oc87","fashion24",1,"fashion","24","brands"
"9981","jcsufc2z","fashion24",5,"fashion","24","brands"
"9982","mj3b11nc","fashion24",NA,"fashion","24","brands"
"9983","cxt8ofo7","fashion24",5,"fashion","24","brands"
"9984","0au9q0bv","fashion24",NA,"fashion","24","brands"
"9985","bca7n5xk","fashion24",5,"fashion","24","brands"
"9986","wjuluvfd","fashion24",NA,"fashion","24","brands"
"9987","jg9stgrs","fashion24",3,"fashion","24","brands"
"9988","xge3gw5y","fashion24",NA,"fashion","24","brands"
"9989","ucwf1wvy","fashion24",6,"fashion","24","brands"
"9990","5iozpviz","fashion24",NA,"fashion","24","brands"
"9991","l0mtaawo","fashion24",5,"fashion","24","brands"
"9992","0oewz2ea","fashion24",NA,"fashion","24","brands"
"9993","kelsiw74","fashion24",4,"fashion","24","brands"
"9994","2jb5hi60","fashion24",NA,"fashion","24","brands"
"9995","gdu9lj7r","fashion24",7,"fashion","24","brands"
"9996","uegydg7g","fashion24",NA,"fashion","24","brands"
"9997","y3cyrwe1","fashion24",7,"fashion","24","brands"
"9998","e8zwvzcw","fashion24",NA,"fashion","24","brands"
"9999","a9lw8t9i","fashion24",5,"fashion","24","brands"
"10000","nt90o9ux","fashion24",NA,"fashion","24","brands"
"10001","pllysyhy","fashion24",7,"fashion","24","brands"
"10002","4w4whaox","fashion24",NA,"fashion","24","brands"
"10003","6ca3hvyu","fashion24",5,"fashion","24","brands"
"10004","0w4ojw4o","fashion24",NA,"fashion","24","brands"
"10005","9t5zoj2q","fashion24",7,"fashion","24","brands"
"10006","yfaeo1to","fashion24",NA,"fashion","24","brands"
"10007","p8e7vat8","fashion24",5,"fashion","24","brands"
"10008","m6l8ynog","fashion24",NA,"fashion","24","brands"
"10009","sp3z7jov","fashion24",2,"fashion","24","brands"
"10010","2qm0d32j","fashion24",NA,"fashion","24","brands"
"10011","p6kabpcv","fashion24",6,"fashion","24","brands"
"10012","q8nk50gy","fashion24",NA,"fashion","24","brands"
"10013","696w6ha8","fashion24",3,"fashion","24","brands"
"10014","w4bv9bmk","fashion24",NA,"fashion","24","brands"
"10015","wtbrvnca","fashion24",2,"fashion","24","brands"
"10016","acje7hag","fashion24",NA,"fashion","24","brands"
"10017","pj85w95c","fashion24",6,"fashion","24","brands"
"10018","dmnv9fjr","fashion24",NA,"fashion","24","brands"
"10019","gfs8j7lu","fashion24",5,"fashion","24","brands"
"10020","fzyb8kza","fashion24",NA,"fashion","24","brands"
"10021","18qwzl86","fashion24",7,"fashion","24","brands"
"10022","wdx8mupu","fashion24",NA,"fashion","24","brands"
"10023","gx4pzebq","fashion24",7,"fashion","24","brands"
"10024","25quzehx","fashion24",NA,"fashion","24","brands"
"10025","a8v3uhii","fashion24",6,"fashion","24","brands"
"10026","p1nr4tt8","fashion24",NA,"fashion","24","brands"
"10027","ih5pqp0z","fashion24",5,"fashion","24","brands"
"10028","xwxx0fn3","fashion24",NA,"fashion","24","brands"
"10029","ic4567h6","fashion24",4,"fashion","24","brands"
"10030","60vs07wz","fashion24",NA,"fashion","24","brands"
"10031","p5bppvqi","fashion24",5,"fashion","24","brands"
"10032","g9w7l4zn","fashion24",NA,"fashion","24","brands"
"10033","yahqo8w0","fashion24",6,"fashion","24","brands"
"10034","tzsxb714","fashion24",6,"fashion","24","brands"
"10035","rpq48z9e","fashion24",NA,"fashion","24","brands"
"10036","1v5mg1sr","fashion24",2,"fashion","24","brands"
"10037","opqmjbad","fashion24",NA,"fashion","24","brands"
"10038","wtkedqqa","fashion24",7,"fashion","24","brands"
"10039","770umb2c","fashion24",NA,"fashion","24","brands"
"10040","o1cmcxd1","fashion24",7,"fashion","24","brands"
"10041","ynhuka30","fashion24",NA,"fashion","24","brands"
"10042","m92qu76p","fashion24",5,"fashion","24","brands"
"10043","nfxr8nzu","fashion24",NA,"fashion","24","brands"
"10044","5v5t2bfz","fashion24",6,"fashion","24","brands"
"10045","qvechdho","fashion24",NA,"fashion","24","brands"
"10046","lq7uarth","fashion24",6,"fashion","24","brands"
"10047","vfte9rhd","fashion24",NA,"fashion","24","brands"
"10048","yz0o7s93","fashion24",6,"fashion","24","brands"
"10049","jx1hoqs5","fashion25",6,"fashion","25","brands"
"10050","6yf74bre","fashion25",NA,"fashion","25","brands"
"10051","ogdohkf8","fashion25",5,"fashion","25","brands"
"10052","9was9jwj","fashion25",NA,"fashion","25","brands"
"10053","g0v9p7we","fashion25",5,"fashion","25","brands"
"10054","27uhtyxu","fashion25",NA,"fashion","25","brands"
"10055","a89bdfnw","fashion25",5,"fashion","25","brands"
"10056","gcap2hq5","fashion25",7,"fashion","25","brands"
"10057","62sgf1q6","fashion25",6,"fashion","25","brands"
"10058","agnsjv3u","fashion25",NA,"fashion","25","brands"
"10059","z61pj3qh","fashion25",NA,"fashion","25","brands"
"10060","i9lsmrra","fashion25",2,"fashion","25","brands"
"10061","eh8427qe","fashion25",NA,"fashion","25","brands"
"10062","hf2jc55w","fashion25",6,"fashion","25","brands"
"10063","i6owifbh","fashion25",NA,"fashion","25","brands"
"10064","8039ho03","fashion25",6,"fashion","25","brands"
"10065","p8y66am4","fashion25",NA,"fashion","25","brands"
"10066","fpejknpw","fashion25",5,"fashion","25","brands"
"10067","crf9ios0","fashion25",NA,"fashion","25","brands"
"10068","lrkhjbvs","fashion25",7,"fashion","25","brands"
"10069","j80ligbl","fashion25",NA,"fashion","25","brands"
"10070","yho59dh1","fashion25",5,"fashion","25","brands"
"10071","n7ewy2cs","fashion25",NA,"fashion","25","brands"
"10072","r02olzq0","fashion25",6,"fashion","25","brands"
"10073","qq5poky6","fashion25",NA,"fashion","25","brands"
"10074","ufnwpmau","fashion25",5,"fashion","25","brands"
"10075","jr301tge","fashion25",NA,"fashion","25","brands"
"10076","6vr1fp3w","fashion25",5,"fashion","25","brands"
"10077","9i4oj2r2","fashion25",NA,"fashion","25","brands"
"10078","1bkh0km2","fashion25",7,"fashion","25","brands"
"10079","h663junz","fashion25",7,"fashion","25","brands"
"10080","gem9aoqj","fashion25",NA,"fashion","25","brands"
"10081","1zvtzuqk","fashion25",7,"fashion","25","brands"
"10082","evx0zc3a","fashion25",NA,"fashion","25","brands"
"10083","me2ii5mz","fashion25",7,"fashion","25","brands"
"10084","qva57gbb","fashion25",NA,"fashion","25","brands"
"10085","toaoocz2","fashion25",5,"fashion","25","brands"
"10086","nv1uy98b","fashion25",7,"fashion","25","brands"
"10087","9h4ceqz2","fashion25",NA,"fashion","25","brands"
"10088","n0wp5zd8","fashion25",7,"fashion","25","brands"
"10089","x8ux5i6y","fashion25",NA,"fashion","25","brands"
"10090","qoyax9r0","fashion25",7,"fashion","25","brands"
"10091","xm509tw1","fashion25",NA,"fashion","25","brands"
"10092","gqmkeow0","fashion25",7,"fashion","25","brands"
"10093","6muoe37h","fashion25",NA,"fashion","25","brands"
"10094","t2edihr0","fashion25",7,"fashion","25","brands"
"10095","yz2beulm","fashion25",NA,"fashion","25","brands"
"10096","fvemlgiw","fashion25",7,"fashion","25","brands"
"10097","nl6xjpo7","fashion25",NA,"fashion","25","brands"
"10098","fcsbtn6k","fashion25",6,"fashion","25","brands"
"10099","curnl29o","fashion25",5,"fashion","25","brands"
"10100","1tozm66a","fashion25",NA,"fashion","25","brands"
"10101","iv519w8r","fashion25",6,"fashion","25","brands"
"10102","acsdwiqr","fashion25",NA,"fashion","25","brands"
"10103","4js2miwp","fashion25",4,"fashion","25","brands"
"10104","jpfuvqgw","fashion25",NA,"fashion","25","brands"
"10105","g1uvm9wv","fashion25",7,"fashion","25","brands"
"10106","712u1e71","fashion25",NA,"fashion","25","brands"
"10107","57q12bc7","fashion25",2,"fashion","25","brands"
"10108","q5gaxvft","fashion25",NA,"fashion","25","brands"
"10109","lcl3ehap","fashion25",6,"fashion","25","brands"
"10110","l0vd19fj","fashion25",NA,"fashion","25","brands"
"10111","pwkrzn40","fashion25",7,"fashion","25","brands"
"10112","govzzomw","fashion25",NA,"fashion","25","brands"
"10113","agykousy","fashion25",7,"fashion","25","brands"
"10114","ngsqw49j","fashion25",NA,"fashion","25","brands"
"10115","f8umy53m","fashion25",7,"fashion","25","brands"
"10116","uzza49m6","fashion25",NA,"fashion","25","brands"
"10117","8vcghghp","fashion25",5,"fashion","25","brands"
"10118","f6y08krf","fashion25",NA,"fashion","25","brands"
"10119","by4yanjb","fashion25",4,"fashion","25","brands"
"10120","5vxkjued","fashion25",NA,"fashion","25","brands"
"10121","pt1k2gya","fashion25",5,"fashion","25","brands"
"10122","ba1ix5rs","fashion25",6,"fashion","25","brands"
"10123","vgqiwli0","fashion25",NA,"fashion","25","brands"
"10124","8ycp4uiv","fashion25",7,"fashion","25","brands"
"10125","yoksfz80","fashion25",NA,"fashion","25","brands"
"10126","mygg7jsf","fashion25",7,"fashion","25","brands"
"10127","6135dpe8","fashion25",NA,"fashion","25","brands"
"10128","c36345sy","fashion25",7,"fashion","25","brands"
"10129","8u8yvyyo","fashion25",NA,"fashion","25","brands"
"10130","e8rdjk5m","fashion25",NA,"fashion","25","brands"
"10131","0srondmg","fashion25",7,"fashion","25","brands"
"10132","og34gxwy","fashion25",NA,"fashion","25","brands"
"10133","xp91wpet","fashion25",7,"fashion","25","brands"
"10134","5rg41nue","fashion25",NA,"fashion","25","brands"
"10135","jnkijng0","fashion25",5,"fashion","25","brands"
"10136","he5c8uyo","fashion25",NA,"fashion","25","brands"
"10137","rlo2oc87","fashion25",7,"fashion","25","brands"
"10138","jcsufc2z","fashion25",5,"fashion","25","brands"
"10139","mj3b11nc","fashion25",NA,"fashion","25","brands"
"10140","cxt8ofo7","fashion25",6,"fashion","25","brands"
"10141","0au9q0bv","fashion25",NA,"fashion","25","brands"
"10142","bca7n5xk","fashion25",6,"fashion","25","brands"
"10143","wjuluvfd","fashion25",NA,"fashion","25","brands"
"10144","jg9stgrs","fashion25",5,"fashion","25","brands"
"10145","xge3gw5y","fashion25",NA,"fashion","25","brands"
"10146","ucwf1wvy","fashion25",7,"fashion","25","brands"
"10147","5iozpviz","fashion25",NA,"fashion","25","brands"
"10148","l0mtaawo","fashion25",6,"fashion","25","brands"
